timestamp,open,high,low,close,volume,vwap_raw,n
2021-01-04 05:00:00+00:00,375.3,375.43,364.87,368.86,1303127,368.598424,9398
2021-01-05 05:00:00+00:00,368.27,372.435,368.25,371.36,662135,370.459697,6890
2021-01-06 05:00:00+00:00,369.52,376.96,369.19,373.64,1592371,374.370376,9120
2021-01-07 05:00:00+00:00,376.13,379.87,375.92,378.96,911285,378.444949,6520
2021-01-08 05:00:00+00:00,380.58,381.45,377.11,381.24,591705,379.93323,5229
2021-01-11 05:00:00+00:00,377.87,380.54,377.73,378.83,577420,379.035423,6333
2021-01-12 05:00:00+00:00,378.9,379.84,376.4,378.74,577676,378.702141,5382
2021-01-13 05:00:00+00:00,378.7,380.855,377.87,379.79,526284,379.733163,5325
2021-01-14 05:00:00+00:00,380.68,381.12,378.105,378.52,483295,379.685156,4272
2021-01-15 05:00:00+00:00,376.72,377.57,373.785,375.66,872509,375.958147,6029
2021-01-19 05:00:00+00:00,378.35,379.225,376.845,378.6,569045,378.378852,5797
2021-01-20 05:00:00+00:00,381.105,384.79,380.74,383.84,609604,383.232678,6369
2021-01-21 05:00:00+00:00,384.48,384.94,383.25,384.17,411993,384.296147,4009
2021-01-22 05:00:00+00:00,382.25,384.06,381.89,382.81,642368,383.167958,6401
2021-01-25 05:00:00+00:00,383.67,384.76,378.46,384.41,744617,382.37124,5506
2021-01-26 05:00:00+00:00,385.405,385.81,383.56,383.73,602355,384.427448,5238
2021-01-27 05:00:00+00:00,380.23,380.25,372.04,374.4,2605623,375.974241,14576
2021-01-28 05:00:00+00:00,376.35,381.91,376.12,377.49,1816987,379.536009,9134
2021-01-29 05:00:00+00:00,375.6,376.59,368.38,370.01,2590391,371.893243,12908
2021-02-01 05:00:00+00:00,373.81,377.34,371.48,376.19,988296,375.36953,8228
2021-02-02 05:00:00+00:00,379.64,383.165,379.625,381.39,1071995,382.131387,7187
2021-02-03 05:00:00+00:00,382.49,383.68,380.5,381.86,848653,382.500516,6542
2021-02-04 05:00:00+00:00,383.02,386.21,382.785,386.16,820106,384.798299,7601
2021-02-05 05:00:00+00:00,388.2,388.46,386.485,387.65,728912,387.600523,7983
2021-02-08 05:00:00+00:00,389.37,390.54,388.36,390.49,696140,389.417992,7012
2021-02-09 05:00:00+00:00,389.63,390.89,389.22,390.26,734096,390.316152,9635
2021-02-10 05:00:00+00:00,392.11,392.24,387.51,390.09,889354,389.928755,8830
2021-02-11 05:00:00+00:00,391.32,391.69,388.12,390.7,639771,390.193411,5834
2021-02-12 05:00:00+00:00,389.845,392.885,389.8,392.6,704724,391.511845,6643
2021-02-16 05:00:00+00:00,393.95,394.15,391.58,392.29,724095,392.905427,7211
2021-02-17 05:00:00+00:00,390.41,392.63,389.38,392.4,586564,391.068497,5942
2021-02-18 05:00:00+00:00,389.56,391.49,387.75,390.75,811480,389.975394,7043
2021-02-19 05:00:00+00:00,392.15,392.36,389.57,390.05,1035965,390.843255,8099
2021-02-22 05:00:00+00:00,387.07,389.6,386.795,387.14,979219,387.866988,7131
2021-02-23 05:00:00+00:00,384.66,388.92,380.24,387.36,1834098,385.142361,11825
2021-02-24 05:00:00+00:00,386.3,392.21,385.285,391.76,1338847,390.047602,10247
2021-02-25 05:00:00+00:00,390.46,391.84,380.79,382.32,2548620,384.949976,13078
2021-02-26 05:00:00+00:00,384.36,385.54,378.26,380.31,1722012,382.553993,11188
2021-03-01 05:00:00+00:00,385.66,390.9,385.63,389.5,1443159,388.790672,10518
2021-03-02 05:00:00+00:00,389.815,390.01,386.0,386.5,954034,388.236727,6976
2021-03-03 05:00:00+00:00,385.77,386.83,381.315,381.43,1492972,384.011774,10300
2021-03-04 05:00:00+00:00,381.21,383.97,371.9,376.74,2838147,377.847713,14604
2021-03-05 05:00:00+00:00,380.46,384.745,372.65,383.61,1970423,378.955355,11103
2021-03-08 05:00:00+00:00,384.71,387.68,381.44,381.59,954155,384.70961,7672
2021-03-09 05:00:00+00:00,385.84,389.895,385.36,386.97,1247029,388.396297,10871
2021-03-10 05:00:00+00:00,389.72,391.33,388.2,389.51,967881,389.984871,8533
2021-03-11 05:00:00+00:00,392.31,395.62,391.75,393.55,911711,393.951898,10260
2021-03-12 05:00:00+00:00,392.07,394.2,391.21,394.0,864792,392.729607,7742
2021-03-15 04:00:00+00:00,394.34,396.68,392.045,396.485,825333,394.268113,8737
2021-03-16 04:00:00+00:00,397.15,397.83,395.085,395.98,876269,396.657512,6533
2021-03-17 04:00:00+00:00,394.53,398.11,393.38,397.28,919078,395.765479,6349
2021-03-18 04:00:00+00:00,394.47,396.69,390.92,391.49,1025836,393.698038,7832
2021-03-19 04:00:00+00:00,389.89,391.55,387.155,389.48,1015729,390.094623,6228
2021-03-22 04:00:00+00:00,390.13,394.06,390.075,392.58,596841,392.509833,5301
2021-03-23 04:00:00+00:00,391.905,393.415,388.675,389.6,929124,391.137546,7674
2021-03-24 04:00:00+00:00,391.0,392.74,387.5,387.5,941797,390.403329,8557
2021-03-25 04:00:00+00:00,385.91,390.525,383.94,389.62,1147872,387.399348,7623
2021-03-26 04:00:00+00:00,390.94,396.36,390.31,395.88,994962,392.57023,7955
2021-03-29 04:00:00+00:00,394.44,396.74,392.83,395.75,947371,395.111693,6692
2021-03-30 04:00:00+00:00,394.42,395.44,393.07,394.87,865981,394.254714,7941
2021-03-31 04:00:00+00:00,395.35,397.995,395.33,396.11,1290126,396.998044,10782
2021-04-01 04:00:00+00:00,398.37,400.665,398.23,400.54,1012758,399.347833,9057
2021-04-05 04:00:00+00:00,403.55,406.935,403.42,406.31,859965,405.788408,9520
2021-04-06 04:00:00+00:00,405.76,407.215,405.41,406.08,679087,406.409386,6666
2021-04-07 04:00:00+00:00,405.94,406.95,405.51,406.6,603106,406.346834,5572
2021-04-08 04:00:00+00:00,407.92,408.57,406.94,408.54,802416,408.02479,7033
2021-04-09 04:00:00+00:00,408.39,411.66,408.29,411.44,980710,409.793572,9123
2021-04-12 04:00:00+00:00,410.88,411.92,410.24,411.57,811368,411.125529,7144
2021-04-13 04:00:00+00:00,411.52,413.525,411.145,412.73,511643,412.200916,4939
2021-04-14 04:00:00+00:00,412.83,413.94,410.875,411.24,749857,412.408549,6313
2021-04-15 04:00:00+00:00,413.73,416.16,413.7,415.7,813779,415.053623,7051
