timestamp,open,high,low,close,volume,vwap_raw,n
2021-01-04 13:00:00+00:00,315.51,315.53,315.27,315.27,600,315.42,6
2021-01-04 14:00:00+00:00,315.03,315.29,313.33,313.71,25867,314.264018,238
2021-01-04 15:00:00+00:00,313.97,314.06,310.99,310.99,46888,313.056943,354
2021-01-04 16:00:00+00:00,310.84,311.46,308.07,308.09,45238,309.778046,466
2021-01-04 17:00:00+00:00,308.14,308.14,305.27,306.98,80418,306.530507,713
2021-01-04 18:00:00+00:00,306.92,308.88,306.76,308.84,25586,308.099974,194
2021-01-04 19:00:00+00:00,308.885,308.94,307.295,308.66,40124,308.206753,303
2021-01-04 20:00:00+00:00,308.78,309.72,307.865,309.35,103166,308.976994,878
2021-01-04 21:00:00+00:00,309.35,309.37,309.14,309.14,1200,309.195,12
2021-01-05 13:00:00+00:00,307.71,308.07,307.41,307.41,582,307.794,8
2021-01-05 14:00:00+00:00,307.41,311.175,307.39,310.755,24268,309.914982,304
2021-01-05 15:00:00+00:00,310.91,311.41,309.87,309.98,28251,310.63452,345
2021-01-05 16:00:00+00:00,309.93,310.58,309.33,310.21,19416,310.100089,268
2021-01-05 17:00:00+00:00,310.28,310.5,309.625,310.25,17405,310.007954,144
2021-01-05 18:00:00+00:00,310.24,310.92,310.16,310.81,13473,310.5551,126
2021-01-05 19:00:00+00:00,311.21,312.0,311.19,311.36,37100,311.590873,274
2021-01-05 20:00:00+00:00,311.31,311.975,310.92,311.78,77514,311.585973,659
2021-01-06 13:00:00+00:00,307.48,307.48,307.39,307.41,26456,307.43634,57
2021-01-06 14:00:00+00:00,307.18,308.78,306.05,308.0,115625,307.54062,821
2021-01-06 15:00:00+00:00,308.04,311.18,307.53,310.39,54331,309.259887,483
2021-01-06 16:00:00+00:00,310.43,311.66,310.23,310.81,68764,311.192541,416
2021-01-06 17:00:00+00:00,310.88,311.87,310.88,311.13,24060,311.265823,220
2021-01-06 18:00:00+00:00,311.21,311.73,310.7,311.245,26768,311.134973,249
2021-01-06 19:00:00+00:00,311.35,311.54,308.0,309.25,68103,309.605089,649
2021-01-06 20:00:00+00:00,308.905,309.47,307.025,307.55,97891,308.027152,896
2021-01-07 13:00:00+00:00,310.08,310.08,309.92,309.92,200,310.0,2
2021-01-07 14:00:00+00:00,310.02,312.89,310.02,312.89,47168,311.388957,259
2021-01-07 15:00:00+00:00,312.86,314.52,312.86,314.39,56190,313.9527,448
2021-01-07 16:00:00+00:00,314.6,314.86,313.9,314.17,70160,314.376705,556
2021-01-07 17:00:00+00:00,314.27,314.33,313.72,314.27,5875,314.038173,63
2021-01-07 18:00:00+00:00,314.32,314.85,313.75,314.67,15117,314.51572,183
2021-01-07 19:00:00+00:00,314.7,314.94,314.51,314.85,9847,314.698847,90
2021-01-07 20:00:00+00:00,314.835,315.83,314.78,315.125,67479,315.286578,562
2021-01-08 13:00:00+00:00,316.77,316.77,316.77,316.77,600,316.77,2
2021-01-08 14:00:00+00:00,317.42,318.095,316.625,317.25,44604,317.312728,366
2021-01-08 15:00:00+00:00,317.56,318.19,315.74,317.565,44194,317.119052,492
2021-01-08 16:00:00+00:00,317.665,318.2,316.94,317.53,22270,317.455453,216
2021-01-08 17:00:00+00:00,317.64,318.365,317.15,317.61,11299,317.940838,115
2021-01-08 18:00:00+00:00,317.54,317.82,315.13,316.44,35683,316.372838,243
2021-01-08 19:00:00+00:00,316.96,317.97,316.73,317.96,35709,317.13281,301
2021-01-08 20:00:00+00:00,317.83,319.39,317.8,319.13,88725,318.81882,622
2021-01-08 21:00:00+00:00,319.6,319.6,319.6,319.6,100,319.6,1
2021-01-11 14:00:00+00:00,316.0,316.13,314.27,315.935,72708,315.379898,493
